cruise,date,pop,lat,lon,n_per_uL,c_per_uL,qc,diam
SCOPE_2,2015-03-23T00:00:00Z,nanoeukaryotes (2-5µm),41.362854999999996,-131.52868,0.05682583303502814,0.13827822192857722,2.4333690250231936,2.9476
SCOPE_2,2015-03-23T00:00:00Z,picoeukaryotes (< 2µm),41.362854999999996,-131.52868,2.771837855819706,0.15576648134048135,0.056196101447072946,0.68417
SCOPE_2,2015-03-23T01:00:00Z,Prochlorococcus,41.234335,-131.716855,170.16527849093245,6.658192446017725,0.03912779684001468,0.5946
SCOPE_2,2015-03-23T01:00:00Z,Synechococcus,41.234335,-131.716855,1.5862634363373762,0.2707132411706823,0.1706609601969703,1.05233
SCOPE_2,2015-03-23T01:00:00Z,nanoeukaryotes (2-5µm),41.234335,-131.716855,0.06489578410491256,0.16372308617276002,2.522861668611325,2.98915
SCOPE_2,2015-03-23T01:00:00Z,picoeukaryotes (< 2µm),41.234335,-131.716855,5.774672421270651,0.30972811290568597,0.05363561606799054,0.67192
SCOPE_2,2015-03-23T02:00:00Z,Prochlorococcus,41.106445,-131.904025,170.90696236466192,6.398965983604138,0.03744122471705248,0.58453
SCOPE_2,2015-03-23T02:00:00Z,Synechococcus,41.106445,-131.904025,1.6786171102403176,0.2800220509493055,0.16681710751132306,1.04308
SCOPE_2,2015-03-23T02:00:00Z,nanoeukaryotes (2-5µm),41.106445,-131.904025,0.05716978457358375,0.14221238768631117,2.487544578784765,2.97286
SCOPE_2,2015-03-23T02:00:00Z,picoeukaryotes (< 2µm),41.106445,-131.904025,2.8286767643309987,0.16170685320113304,0.05716696062279771,0.68873
SCOPE_2,2015-03-23T03:00:00Z,Prochlorococcus,40.97928,-132.08826,174.20802491237566,6.8877396771818615,0.03953744197861323,0.59701
SCOPE_2,2015-03-23T03:00:00Z,Synechococcus,40.97928,-132.08826,1.670306834723705,0.27904998419713656,0.16706510348638778,1.04368
SCOPE_2,2015-03-23T03:00:00Z,nanoeukaryotes (2-5µm),40.97928,-132.08826,0.05506891496254129,0.14007631538181572,2.543654899993903,2.99868
SCOPE_2,2015-03-23T03:00:00Z,picoeukaryotes (< 2µm),40.97928,-132.08826,1.2613236828362961,0.08499041182004484,0.06738192026088796,0.73404
SCOPE_2,2015-03-23T04:00:00Z,Prochlorococcus,40.852975,-132.271815,180.09267198154757,7.395561945694834,0.041065313009807466,0.60585
SCOPE_2,2015-03-23T04:00:00Z,Synechococcus,40.852975,-132.271815,1.3282634619037457,0.22656170555554037,0.1705698545910604,1.05211
SCOPE_2,2015-03-23T04:00:00Z,nanoeukaryotes (2-5µm),40.852975,-132.271815,0.0536636677241281,0.14081584030061317,2.624044279353272,3.03506
SCOPE_2,2015-03-23T04:00:00Z,picoeukaryotes (< 2µm),40.852975,-132.271815,0.38651870478424305,0.038363998488601114,0.09925521847646705,0.85294
SCOPE_2,2015-03-23T05:00:00Z,Prochlorococcus,40.724165,-132.458115,190.4020172590385,7.517501743440604,0.03948225891542514,0.59669
SCOPE_2,2015-03-23T05:00:00Z,Synechococcus,40.724165,-132.458115,1.1371816628035762,0.1934256853736636,0.1700921600307881,1.05097
SCOPE_2,2015-03-23T05:00:00Z,nanoeukaryotes (2-5µm),40.724165,-132.458115,0.05577171017451223,0.13904700955144259,2.4931458819598347,2.97546
SCOPE_2,2015-03-23T05:00:00Z,picoeukaryotes (< 2µm),40.724165,-132.458115,0.4219708637731963,0.04000092923490897,0.09479547681853441,0.83788
SCOPE_2,2015-03-23T06:00:00Z,Prochlorococcus,40.594789999999996,-132.644575,197.31767753591103,7.361952686616244,0.03731015273720926,0.58374
SCOPE_2,2015-03-23T06:00:00Z,Synechococcus,40.594789999999996,-132.644575,1.1633465368596698,0.19756976502484055,0.16982881606211603,1.05034
SCOPE_2,2015-03-23T06:00:00Z,nanoeukaryotes (2-5µm),40.594789999999996,-132.644575,0.06387145378505962,0.16065438931914838,2.515276853722211,2.98567
SCOPE_2,2015-03-23T06:00:00Z,picoeukaryotes (< 2µm),40.594789999999996,-132.644575,0.42753262128958985,0.03819442117143252,0.08933685821733231,0.81884
SCOPE_2,2015-03-23T07:00:00Z,Prochlorococcus,40.46913,-132.826615,197.34904459261008,7.24893632560955,0.03673155013531285,0.58022
SCOPE_2,2015-03-23T07:00:00Z,Synechococcus,40.46913,-132.826615,1.403586662991417,0.23428918938589197,0.16692178371555574,1.04334
SCOPE_2,2015-03-23T07:00:00Z,nanoeukaryotes (2-5µm),40.46913,-132.826615,0.04630678318292102,0.1239611413736071,2.6769542786838785,3.05864
SCOPE_2,2015-03-23T07:00:00Z,picoeukaryotes (< 2µm),40.46913,-132.826615,0.3890471405292381,0.03499031012930483,0.08993848427135578,0.82097
SCOPE_2,2015-03-23T08:00:00Z,Prochlorococcus,40.34138,-133.00955,182.2168013111018,7.059629527572785,0.038743021921012435,0.59233
SCOPE_2,2015-03-23T08:00:00Z,Synechococcus,40.34138,-133.00955,1.6715793891885196,0.2687269063526025,0.1607622755405341,1.02824
SCOPE_2,2015-03-23T08:00:00Z,nanoeukaryotes (2-5µm),40.34138,-133.00955,0.050154396276533425,0.11954357836259524,2.3835114613577373,2.92404
SCOPE_2,2015-03-23T08:00:00Z,picoeukaryotes (< 2µm),40.34138,-133.00955,0.3889596186760531,0.03748243117672091,0.09636586775846862,0.84323
SCOPE_2,2015-03-23T09:00:00Z,Prochlorococcus,40.21559,-133.191025,181.99115995360916,7.2000414823440675,0.03956258910696217,0.59716
SCOPE_2,2015-03-23T09:00:00Z,Synechococcus,40.21559,-133.191025,1.8036852187101076,0.2820289644632535,0.1563626299853721,1.01724
SCOPE_2,2015-03-23T09:00:00Z,nanoeukaryotes (2-5µm),40.21559,-133.191025,0.05676378517156986,0.14121908620460766,2.487837725721949,2.973
SCOPE_2,2015-03-23T09:00:00Z,picoeukaryotes (< 2µm),40.21559,-133.191025,0.40563783560807243,0.03891379341433514,0.09593235639866118,0.84176
SCOPE_2,2015-03-23T15:00:00Z,Prochlorococcus,39.46446,-134.265305,202.61718665129212,5.6264140944352254,0.027768691232093686,0.5206
SCOPE_2,2015-03-23T15:00:00Z,Synechococcus,39.46446,-134.265305,0.9924490481278965,0.12642880205459706,0.12739072327499903,0.93957
SCOPE_2,2015-03-23T15:00:00Z,picoeukaryotes (< 2µm),39.46446,-134.265305,0.30922963816056803,0.01762445701588137,0.056994721206929846,0.68792
SCOPE_2,2015-03-23T16:00:00Z,Prochlorococcus,39.337475,-134.444395,206.3263738457582,5.591303175771362,0.027099313924603786,0.5157
SCOPE_2,2015-03-23T16:00:00Z,Synechococcus,39.337475,-134.444395,1.0035584493402063,0.12608122157820312,0.1256341587887539,0.93453
SCOPE_2,2015-03-23T16:00:00Z,picoeukaryotes (< 2µm),39.337475,-134.444395,0.316396267495584,0.019425923998940466,0.06139744995320337,0.70805
SCOPE_2,2015-03-23T17:00:00Z,Prochlorococcus,39.20732,-134.62718,211.76892986732227,5.945277278716337,0.02807436049490914,0.52281
SCOPE_2,2015-03-23T17:00:00Z,Synechococcus,39.20732,-134.62718,0.9849720604956135,0.1273531684428766,0.12929622427949444,0.94499
SCOPE_2,2015-03-23T17:00:00Z,picoeukaryotes (< 2µm),39.20732,-134.62718,0.31534539970995595,0.021369505219687217,0.06776539388030448,0.73566
SCOPE_2,2015-03-23T18:00:00Z,Prochlorococcus,39.079285,-134.808535,203.62689722776506,5.600048612925188,0.027501517182483528,0.51865000000000006
SCOPE_2,2015-03-23T18:00:00Z,Synechococcus,39.079285,-134.808535,1.0204282995117726,0.12902430287161035,0.12644132168163355,0.93685
SCOPE_2,2015-03-23T18:00:00Z,picoeukaryotes (< 2µm),39.079285,-134.808535,0.30097197696153355,0.019548461611341873,0.06495110212151184,0.72367
SCOPE_2,2015-03-23T19:00:00Z,Prochlorococcus,38.95224,-134.989055,197.62095540737283,5.467683374499207,0.0276675282903486,0.51986
SCOPE_2,2015-03-23T19:00:00Z,Synechococcus,38.95224,-134.989055,1.0746136339987844,0.13848303121565042,0.1288677407714772,0.94378
SCOPE_2,2015-03-23T19:00:00Z,picoeukaryotes (< 2µm),38.95224,-134.989055,0.29173359823334694,0.020149737034365872,0.06906896276735613,0.74111
SCOPE_2,2015-03-23T20:00:00Z,Prochlorococcus,38.8218,-135.1726,192.95573113200996,5.154522822060324,0.026713499473793166,0.51284
SCOPE_2,2015-03-23T20:00:00Z,Synechococcus,38.8218,-135.1726,1.0965885343450286,0.14059245796513845,0.12820894397652227,0.94191
SCOPE_2,2015-03-23T20:00:00Z,picoeukaryotes (< 2µm),38.8218,-135.1726,0.304140198105291,0.019936686058593195,0.06555097347471071,0.72625
SCOPE_2,2015-03-23T21:00:00Z,Prochlorococcus,38.705353333333335,-135.33639333333335,183.76957333210623,5.069262731602783,0.027584886005267425,0.51926
SCOPE_2,2015-03-23T21:00:00Z,Synechococcus,38.705353333333335,-135.33639333333335,1.053368061296274,0.14303648661562512,0.13578965593432227,0.96311
SCOPE_2,2015-03-23T21:00:00Z,picoeukaryotes (< 2µm),38.705353333333335,-135.33639333333335,0.37041514243385454,0.024003576168122952,0.06480182211343938,0.72302
SCOPE_2,2015-03-23T22:00:00Z,Prochlorococcus,38.53841333333333,-135.57040666666666,187.87025444036948,5.306279218567685,0.028244381923972495,0.52404
SCOPE_2,2015-03-23T22:00:00Z,Synechococcus,38.53841333333333,-135.57040666666666,1.0417121945281202,0.14473265225872364,0.13893727367210607,0.97171
SCOPE_2,2015-03-23T22:00:00Z,picoeukaryotes (< 2µm),38.53841333333333,-135.57040666666666,0.32569661665147187,0.022468519247687606,0.06898603822996166,0.74077
SCOPE_2,2015-03-23T23:00:00Z,Prochlorococcus,38.418885,-135.716745,189.13120844165073,5.351915678362029,0.02829736944240569,0.52442
SCOPE_2,2015-03-23T23:00:00Z,Synechococcus,38.418885,-135.716745,0.9976098656370636,0.1355139218027829,0.13583859429481993,0.96325
SCOPE_2,2015-03-23T23:00:00Z,picoeukaryotes (< 2µm),38.418885,-135.716745,0.3097685704180224,0.02255989188471058,0.0728282144772362,0.7565
SCOPE_2,2015-03-24T00:00:00Z,Prochlorococcus,38.28613,-135.89137,188.03365080181285,5.331899801395907,0.028356093596330373,0.52484
SCOPE_2,2015-03-24T00:00:00Z,Synechococcus,38.28613,-135.89137,1.05162868789515,0.14477134212639622,0.1376639338511753,0.96824
SCOPE_2,2015-03-24T00:00:00Z,picoeukaryotes (< 2µm),38.28613,-135.89137,0.36059849604943783,0.026363312532653515,0.07310987932972167,0.75763
SCOPE_2,2015-03-24T01:00:00Z,Prochlorococcus,38.15712,-136.07432,183.63428649219554,5.339923910271986,0.029079122490009147,0.52999
SCOPE_2,2015-03-24T01:00:00Z,Synechococcus,38.15712,-136.07432,0.9916139915933715,0.14089728376188662,0.14208884198526314,0.98019
SCOPE_2,2015-03-24T01:00:00Z,nanoeukaryotes (2-5µm),38.15712,-136.07432,3.507654727956744e-4,0.0016541901812924212,4.7159435850632,3.80933
SCOPE_2,2015-03-24T01:00:00Z,picoeukaryotes (< 2µm),38.15712,-136.07432,0.34094403955739555,0.025411818770840276,0.07453369416233005,0.76331
SCOPE_2,2015-03-24T02:00:00Z,Prochlorococcus,38.048265,-136.251625,173.28752570267113,4.913985369885566,0.028357409744063415,0.52485
SCOPE_2,2015-03-24T02:00:00Z,Synechococcus,38.048265,-136.251625,1.1092273801889951,0.15291863213069212,0.13786049178179965,0.96878
SCOPE_2,2015-03-24T02:00:00Z,nanoeukaryotes (2-5µm),38.048265,-136.251625,3.507992979724843e-4,0.002082009548841505,5.93504479876357,4.1644
SCOPE_2,2015-03-24T02:00:00Z,picoeukaryotes (< 2µm),38.048265,-136.251625,0.3406261183312822,0.025003116604141295,0.07340340408020049,0.75881
SCOPE_2,2015-03-24T03:00:00Z,Prochlorococcus,37.931605,-136.41719,185.04883048291308,5.390305342999408,0.029129097054721102,0.53034
SCOPE_2,2015-03-24T03:00:00Z,Synechococcus,37.931605,-136.41719,1.0685297549122361,0.15223850544689219,0.14247474602089702,0.98122
SCOPE_2,2015-03-24T03:00:00Z,nanoeukaryotes (2-5µm),37.931605,-136.41719,3.507976871018503e-4,0.0021576741486583856,6.15076503634965,4.22242
SCOPE_2,2015-03-24T03:00:00Z,picoeukaryotes (< 2µm),37.931605,-136.41719,0.30133521322048934,0.02473756733520951,0.08209318476532923,0.79244
SCOPE_2,2015-03-24T04:00:00Z,Prochlorococcus,37.805835,-136.591185,189.09423167870497,5.604330710303096,0.029637766633863076,0.53391
SCOPE_2,2015-03-24T04:00:00Z,Synechococcus,37.805835,-136.591185,1.065922434887794,0.1554217639423538,0.1458096376015526,0.99006
SCOPE_2,2015-03-24T04:00:00Z,picoeukaryotes (< 2µm),37.805835,-136.591185,0.274986241840089,0.022305678269589,0.08111561553163187,0.78877
SCOPE_2,2015-03-24T05:00:00Z,Prochlorococcus,37.67754,-136.770005,183.6975137395472,5.160589949040512,0.028092867693121738,0.52295
SCOPE_2,2015-03-24T05:00:00Z,Synechococcus,37.67754,-136.770005,1.092877033970349,0.15003866864167267,0.137287786254042,0.96722
SCOPE_2,2015-03-24T05:00:00Z,picoeukaryotes (< 2µm),37.67754,-136.770005,0.2820804236328873,0.021522392651266938,0.07629878165270053,0.77027
SCOPE_2,2015-03-24T06:00:00Z,Prochlorococcus,37.549535,-136.947135,175.29912250639777,4.829793279147429,0.02755172536001234,0.51902
SCOPE_2,2015-03-24T06:00:00Z,Synechococcus,37.549535,-136.947135,1.194805949169309,0.16859650708355442,0.14110785705475556,0.97756
SCOPE_2,2015-03-24T06:00:00Z,nanoeukaryotes (2-5µm),37.549535,-136.947135,7.015889308099291e-4,0.0030699256629393946,4.37567573849178,3.70035
SCOPE_2,2015-03-24T06:00:00Z,picoeukaryotes (< 2µm),37.549535,-136.947135,0.2616926711921036,0.02189726491353518,0.08367549925561658,0.79832
SCOPE_2,2015-03-24T07:00:00Z,Prochlorococcus,37.424845,-137.11948999999998,177.3991890296985,5.023854509717622,0.02831948971805376,0.52458
SCOPE_2,2015-03-24T07:00:00Z,Synechococcus,37.424845,-137.11948999999998,1.3189569069453568,0.21135531035154287,0.16024428792069637,1.02696
SCOPE_2,2015-03-24T07:00:00Z,picoeukaryotes (< 2µm),37.424845,-137.11948999999998,0.3146554110452088,0.03044181101724479,0.09674650410785722,0.84452
SCOPE_2,2015-03-24T08:00:00Z,Prochlorococcus,37.29353,-137.300655,184.34423035640802,5.342408988873605,0.028980614031394864,0.52929
SCOPE_2,2015-03-24T08:00:00Z,Synechococcus,37.29353,-137.300655,1.3365085016179423,0.2150066632670475,0.1608719009319926,1.02851
SCOPE_2,2015-03-24T08:00:00Z,nanoeukaryotes (2-5µm),37.29353,-137.300655,3.507896329705886e-4,0.002157624609589423,6.150765036349651,4.22242
SCOPE_2,2015-03-24T08:00:00Z,picoeukaryotes (< 2µm),37.29353,-137.300655,0.30799329774817685,0.031778280989873516,0.10317848220144142,0.86586
SCOPE_2,2015-03-24T09:00:00Z,Prochlorococcus,37.16284,-137.480295,181.51476381819398,5.483823928944114,0.030211448444142742,0.53789
SCOPE_2,2015-03-24T09:00:00Z,Synechococcus,37.16284,-137.480295,1.3890759186340205,0.2410980834784122,0.1735672472930792,1.05924
SCOPE_2,2015-03-24T09:00:00Z,nanoeukaryotes (2-5µm),37.16284,-137.480295,7.015534942596064e-4,0.004095834928463212,5.838236088875596,4.13794
SCOPE_2,2015-03-24T09:00:00Z,picoeukaryotes (< 2µm),37.16284,-137.480295,0.3230653841065487,0.03353640296673418,0.10380685959122656,0.8679
SCOPE_2,2015-03-24T10:00:00Z,Prochlorococcus,37.033275,-137.65847,178.53499710095045,5.209188441534198,0.029177407937496565,0.53068
SCOPE_2,2015-03-24T10:00:00Z,Synechococcus,37.033275,-137.65847,1.4862479020330426,0.2523879596258567,0.16981551952444443,1.05031
SCOPE_2,2015-03-24T10:00:00Z,picoeukaryotes (< 2µm),37.033275,-137.65847,0.28693669668704946,0.030370494670009855,0.10584388480339187,0.87446
SCOPE_2,2015-03-24T11:00:00Z,Prochlorococcus,36.900885,-137.838505,192.51010776643852,5.343283936683158,0.027755861750209283,0.5205
SCOPE_2,2015-03-24T11:00:00Z,Synechococcus,36.900885,-137.838505,1.3868624689505227,0.2093513202538981,0.15095319466848076,1.00345
SCOPE_2,2015-03-24T11:00:00Z,nanoeukaryotes (2-5µm),36.900885,-137.838505,3.50837963306482e-4,0.0021360304812306453,6.08836757886623,4.20577
SCOPE_2,2015-03-24T11:00:00Z,picoeukaryotes (< 2µm),36.900885,-137.838505,0.3525921531230145,0.036773392680393605,0.10429441595532013,0.86947
SCOPE_2,2015-03-24T12:00:00Z,Prochlorococcus,36.769565,-138.01969,200.19349354833744,5.475501738648429,0.02735104743714535,0.51755
SCOPE_2,2015-03-24T12:00:00Z,Synechococcus,36.769565,-138.01969,1.3780626303617811,0.1964687949137434,0.14256884308818726,0.98147
SCOPE_2,2015-03-24T12:00:00Z,nanoeukaryotes (2-5µm),36.769565,-138.01969,0.001052223947845595,0.0057928480622567915,5.5053375986333695,4.04484
SCOPE_2,2015-03-24T12:00:00Z,picoeukaryotes (< 2µm),36.769565,-138.01969,0.3005853077678916,0.030826471565149283,0.10255481811157954,0.86382
SCOPE_2,2015-03-24T13:00:00Z,Prochlorococcus,36.637915,-138.202735,195.41628423471116,5.192533217073975,0.02657165055312029,0.51178
SCOPE_2,2015-03-24T13:00:00Z,Synechococcus,36.637915,-138.202735,1.4291235271077918,0.19781493912558681,0.13841696352583147,0.97029
SCOPE_2,2015-03-24T13:00:00Z,nanoeukaryotes (2-5µm),36.637915,-138.202735,3.507912437672538e-4,0.0020191876529582473,5.756094796647651,4.11527
SCOPE_2,2015-03-24T13:00:00Z,picoeukaryotes (< 2µm),36.637915,-138.202735,0.3402675064542362,0.03583397214735497,0.10531117860992233,0.87275
SCOPE_2,2015-03-24T14:00:00Z,Prochlorococcus,36.50298,-138.384425,198.63647093775228,4.960512172901521,0.024972816670993023,0.49962
SCOPE_2,2015-03-24T14:00:00Z,Synechococcus,36.50298,-138.384425,1.5385986556287146,0.19934774252860213,0.12956448505873877,0.94575
SCOPE_2,2015-03-24T14:00:00Z,nanoeukaryotes (2-5µm),36.50298,-138.384425,3.5079768710185027e-4,7.341943511896008e-4,2.0929281411608494,2.78035
SCOPE_2,2015-03-24T14:00:00Z,picoeukaryotes (< 2µm),36.50298,-138.384425,0.33220540968545215,0.03616383021563357,0.1088598474355827,0.88403
SCOPE_2,2015-03-24T15:00:00Z,Prochlorococcus,36.36744,-138.569775,213.78469186925955,5.36468381176088,0.02509386319878162,0.50056
SCOPE_2,2015-03-24T15:00:00Z,Synechococcus,36.36744,-138.569775,1.5865336118031386,0.2306259753305696,0.1453646954686683,0.98889
SCOPE_2,2015-03-24T15:00:00Z,nanoeukaryotes (2-5µm),36.36744,-138.569775,0.07932668059015698,0.17301573138192372,2.181053462652916,2.82515
SCOPE_2,2015-03-24T15:00:00Z,picoeukaryotes (< 2µm),36.36744,-138.569775,0.5601434996774348,0.11896191909434756,0.21237757675105248,1.14542
SCOPE_2,2015-03-24T16:00:00Z,Prochlorococcus,36.230945,-138.75295,220.13340152429592,5.686141480170014,0.025830434821779828,0.5062
SCOPE_2,2015-03-24T16:00:00Z,Synechococcus,36.230945,-138.75295,1.7942075001266677,0.28260817630132085,0.15751142288802675,1.02013
SCOPE_2,2015-03-24T16:00:00Z,nanoeukaryotes (2-5µm),36.230945,-138.75295,0.1960741268918009,0.4176720409482832,2.1301741722341885,2.79942
SCOPE_2,2015-03-24T16:00:00Z,picoeukaryotes (< 2µm),36.230945,-138.75295,0.7828194896621808,0.22394185799860944,0.28607087707441936,1.2856
SCOPE_2,2015-03-24T17:00:00Z,Prochlorococcus,36.098535,-138.934475,220.1493175532845,5.841069735340529,0.026532309072122232,0.51149
SCOPE_2,2015-03-24T17:00:00Z,Synechococcus,36.098535,-138.934475,1.8117618989254334,0.2997120295143051,0.165425727128971,1.0397
SCOPE_2,2015-03-24T17:00:00Z,nanoeukaryotes (2-5µm),36.098535,-138.934475,0.20029352261111766,0.4248946330164463,2.1213598297005625,2.79493
SCOPE_2,2015-03-24T17:00:00Z,picoeukaryotes (< 2µm),36.098535,-138.934475,0.786090690317889,0.23176830881320698,0.29483660303810705,1.30073
SCOPE_2,2015-03-24T18:00:00Z,Prochlorococcus,35.964695,-139.115395,205.44147402701188,5.308530480126373,0.025839624181378272,0.50627
SCOPE_2,2015-03-24T18:00:00Z,Synechococcus,35.964695,-139.115395,1.8621053203664604,0.2966729433607159,0.15932124789930302,1.02466
SCOPE_2,2015-03-24T18:00:00Z,nanoeukaryotes (2-5µm),35.964695,-139.115395,0.20308505377782143,0.4482435635726072,2.207171602411438,2.83821
SCOPE_2,2015-03-24T18:00:00Z,picoeukaryotes (< 2µm),35.964695,-139.115395,0.8330179660413908,0.2539443076403936,0.3048485362772784,1.31767
SCOPE_2,2015-03-24T19:00:00Z,Prochlorococcus,35.83276,-139.29412,195.1789276538585,5.216834079381626,0.0267284698306851,0.51295
SCOPE_2,2015-03-24T19:00:00Z,Synechococcus,35.83276,-139.29412,1.752202262617433,0.2842203557340393,0.1622075041208268,1.03181
SCOPE_2,2015-03-24T19:00:00Z,nanoeukaryotes (2-5µm),35.83276,-139.29412,0.23152222088638746,0.5207508842839629,2.2492479654447752,2.85907
SCOPE_2,2015-03-24T19:00:00Z,picoeukaryotes (< 2µm),35.83276,-139.29412,0.7426250630552763,0.21593913232337844,0.29077813699819244,1.29376
SCOPE_2,2015-03-24T20:00:00Z,Prochlorococcus,35.70319,-139.46877,183.71790918319743,4.828699868747577,0.02628322894711673,0.50962
SCOPE_2,2015-03-24T20:00:00Z,Synechococcus,35.70319,-139.46877,1.7542908989657713,0.2765889079670725,0.15766422098531854,1.02051
SCOPE_2,2015-03-24T20:00:00Z,nanoeukaryotes (2-5µm),35.70319,-139.46877,0.21082360133541866,0.48899261008429856,2.319439602524934,2.89332
SCOPE_2,2015-03-24T20:00:00Z,picoeukaryotes (< 2µm),35.70319,-139.46877,0.6475546889603707,0.18581454122747476,0.28694802832142924,1.28713
SCOPE_2,2015-03-24T21:00:00Z,Prochlorococcus,35.572975,-139.644995,194.53968700428345,5.081299547112665,0.026119603795809455,0.50839
SCOPE_2,2015-03-24T21:00:00Z,Synechococcus,35.572975,-139.644995,1.7718140281808918,0.28585784703754413,0.16133625904916907,1.02966
SCOPE_2,2015-03-24T21:00:00Z,nanoeukaryotes (2-5µm),35.572975,-139.644995,0.20836617159759452,0.4878050761231015,2.341095353353092,2.90376
SCOPE_2,2015-03-24T21:00:00Z,picoeukaryotes (< 2µm),35.572975,-139.644995,0.6640356276670815,0.19291330266641288,0.29051649433956456,1.29331
SCOPE_2,2015-03-24T22:00:00Z,Prochlorococcus,35.44569333333333,-139.81620666666666,179.43771026029265,4.945133588237784,0.02755905423148994,0.51907
SCOPE_2,2015-03-24T22:00:00Z,Synechococcus,35.44569333333333,-139.81620666666666,1.630918360762989,0.27894359703599303,0.17103467821988064,1.0532300000000001
SCOPE_2,2015-03-24T22:00:00Z,nanoeukaryotes (2-5µm),35.44569333333333,-139.81620666666666,0.258547393392627,0.6453546496487783,2.496078731177732,2.97681
SCOPE_2,2015-03-24T22:00:00Z,picoeukaryotes (< 2µm),35.44569333333333,-139.81620666666666,0.5693655623829492,0.15788427868621144,0.2772986093950307,1.27018
SCOPE_2,2015-03-24T23:00:00Z,Prochlorococcus,35.31126,-139.996345,173.49938432908377,4.8513790052138805,0.02796193787069619,0.522
SCOPE_2,2015-03-24T23:00:00Z,Synechococcus,35.31126,-139.996345,1.7070595963338144,0.28607433055122555,0.1675830950282089,1.04494
SCOPE_2,2015-03-24T23:00:00Z,nanoeukaryotes (2-5µm),35.31126,-139.996345,0.2581424420604093,0.6277152726895348,2.431662409634444,2.9468
SCOPE_2,2015-03-24T23:00:00Z,picoeukaryotes (< 2µm),35.31126,-139.996345,0.6130441578890159,0.17072826181731734,0.27849260060679937,1.27229
SCOPE_2,2015-03-25T00:00:00Z,Prochlorococcus,35.16765,-140.14864,178.09322679962247,4.89719831191516,0.027497948124805053,0.51862
SCOPE_2,2015-03-25T00:00:00Z,Synechococcus,35.16765,-140.14864,1.7082849607643469,0.28413312545485797,0.16632653917864312,1.04189
SCOPE_2,2015-03-25T00:00:00Z,nanoeukaryotes (2-5µm),35.16765,-140.14864,0.252611454456835,0.6201966611529499,2.4551406922005827,2.95779
SCOPE_2,2015-03-25T00:00:00Z,picoeukaryotes (< 2µm),35.16765,-140.14864,0.6203014603884506,0.16609432675318883,0.26776388153136993,1.25307
SCOPE_2,2015-03-25T01:00:00Z,Prochlorococcus,35.04872105263158,-140.32134736842104,178.14380011152983,4.915993714105285,0.027595648633449762,0.51934
SCOPE_2,2015-03-25T01:00:00Z,Synechococcus,35.04872105263158,-140.32134736842104,1.668828893442054,0.28058335758470365,0.1681318909849317,1.04626
SCOPE_2,2015-03-25T01:00:00Z,nanoeukaryotes (2-5µm),35.04872105263158,-140.32134736842104,0.2610066631744563,0.6322863424163185,2.422491191321425,2.94249
SCOPE_2,2015-03-25T01:00:00Z,picoeukaryotes (< 2µm),35.04872105263158,-140.32134736842104,0.6244514253367367,0.17371172141110566,0.27818292082115315,1.27174
SCOPE_2,2015-03-25T02:00:00Z,Prochlorococcus,34.937295,-140.49754000000001,173.4138974619269,4.764179233565032,0.0274728802206352,0.51844
SCOPE_2,2015-03-25T02:00:00Z,Synechococcus,34.937295,-140.49754000000001,1.6544923645849683,0.2719711526755448,0.16438344382675293,1.03716
SCOPE_2,2015-03-25T02:00:00Z,nanoeukaryotes (2-5µm),34.937295,-140.49754000000001,0.26516773958580375,0.6161799069528289,2.323736318434934,2.8954
SCOPE_2,2015-03-25T02:00:00Z,picoeukaryotes (< 2µm),34.937295,-140.49754000000001,0.6618670960296451,0.17298684821803245,0.2613619097485462,1.24137
SCOPE_2,2015-03-25T03:00:00Z,Prochlorococcus,34.81388,-140.66310000000001,179.4582838054849,5.208728973135582,0.02902473412027795,0.5296
SCOPE_2,2015-03-25T03:00:00Z,Synechococcus,34.81388,-140.66310000000001,1.603532675246362,0.2693839754828256,0.1679940668757737,1.04593
SCOPE_2,2015-03-25T03:00:00Z,nanoeukaryotes (2-5µm),34.81388,-140.66310000000001,0.27396298527119517,0.6307820338633527,2.3024352477359065,2.88508
SCOPE_2,2015-03-25T03:00:00Z,picoeukaryotes (< 2µm),34.81388,-140.66310000000001,0.6723539032059924,0.17249693936588448,0.2565567605741046,1.23247
SCOPE_2,2015-03-25T04:00:00Z,Prochlorococcus,34.688795,-140.83125,193.46449515692035,5.575958235994996,0.0288216100399833,0.52816
SCOPE_2,2015-03-25T04:00:00Z,Synechococcus,34.688795,-140.83125,1.7250962788728195,0.28499570843420174,0.16520568267669,1.03916
SCOPE_2,2015-03-25T04:00:00Z,nanoeukaryotes (2-5µm),34.688795,-140.83125,0.2508019193562557,0.572205598051379,2.2815040631271257,2.87489
SCOPE_2,2015-03-25T04:00:00Z,picoeukaryotes (< 2µm),34.688795,-140.83125,0.73206098698812,0.20509736906340154,0.2801643206083455,1.27525
SCOPE_2,2015-03-25T05:00:00Z,Prochlorococcus,34.562975,-140.998145,187.9801713789455,5.255331468993056,0.027956839439192433,0.52196
SCOPE_2,2015-03-25T05:00:00Z,Synechococcus,34.562975,-140.998145,1.6774144047747193,0.26987767326885226,0.16088908769392468,1.02856
SCOPE_2,2015-03-25T05:00:00Z,nanoeukaryotes (2-5µm),34.562975,-140.998145,0.23642352756548737,0.5455112865457773,2.3073477168835286,2.88747
